"id"	"host_id"	"host_name"	"borough"	"number_reviews"	"review_scores"	"scaled_scores"	"losing_scores"	"price"	"room_type"	"minimum_nights"	"area"	"rental_price"	"availability_2017"	"availability_2018"	"availability_total"
17009542	114027049	"Abraham"	"Brooklyn"	45	9.63	96.31	3.69	190	"Shared room"	1	1387.4	2766.2	53	55	108
16135198	105259235	"Amee"	"Manhattan"	91	9.47	94.72	5.28	209	"Private room"	6	1535.2	2967.2	19	24	43
4482049	10606002	"Sophie"	"Brooklyn"	87	9.53	95.31	4.69	304	"Entire home/apt"	2	2729.1	4477.3	0	30	30
9813715	6387040	"Ella"	"Brooklyn"	90	9.66	96.56	3.44	220	"Private room"	3	1863.9	3703.6	0	15	15
6461789	33746505	"Viktoriya"	"Brooklyn"	110	9.54	95.42	4.58	181	"Private room"	1	1638	2640.4	348	328	676
801260	4191725	"Efrain"	"Brooklyn"	60	9.53	95.29	4.71	177	"Private room"	365	1576.7	2713.6	364	339	703
3907603	14890430	"Evy"	"Brooklyn"	123	8.99	89.93	10.07	201	"Private room"	3	1731.7	2255.9	330	315	645
10572399	54535423	"Kristina"	"Manhattan"	35	9.42	94.21	5.79	236	"Entire home/apt"	2	2551.9	4054.5	359	337	696
6045408	31373192	"Wei"	"Manhattan"	82	9.32	93.21	6.79	277	"Entire home/apt"	1	4213.7	4252.2	8	15	23
16120533	56878925	"Joyce"	"Brooklyn"	82	8.77	87.68	12.32	157	"Shared room"	1	1172.2	2723.1	7	14	21
12069335	20161989	"Zhenni"	"Brooklyn"	67	9.53	95.26	4.74	218	"Private room"	3	1849.4	3837.3	365	336	701
5659666	29336125	"Don"	"Brooklyn"	100	8.74	87.36	12.64	252	"Entire home/apt"	3	2403.3	4036.7	102	101	203
2757138	14104350	"Irving"	"Brooklyn"	104	7.87	78.68	21.32	313	"Entire home/apt"	3	4547.9	5560.6	352	332	684
15336336	97768365	"Christina"	"Queens"	44	9.8	98.04	1.96	273	"Entire home/apt"	1	2354.2	4996.6	107	106	213
13785938	15197019	"Kate"	"Manhattan"	67	8.48	84.82	15.18	235	"Entire home/apt"	2	2044.9	3386	0	13	13
2649068	13561853	"Olivera"	"Queens"	64	9.8	97.97	2.03	201	"Private room"	3	1763.3	2966.3	73	74	147
4796070	24715671	"Julia"	"Manhattan"	102	8.45	84.52	15.48	332	"Entire home/apt"	3	3283.7	5011.3	322	308	630
2250819	1532337	"Monica"	"Bronx"	17	9.89	98.94	1.06	155	"Private room"	10	1504.2	1788.7	132	129	261
202273	918087	"Kestrel"	"Brooklyn"	122	7.92	79.16	20.84	204	"Private room"	4	1691.3	3874.2	124	122	246
15165610	23317355	"Trish"	"Brooklyn"	49	9.07	90.65	9.35	144	"Private room"	3	1397.9	1927.5	89	89	178
7311209	1641537	"Lauren"	"Brooklyn"	71	8.98	89.8	10.2	180	"Private room"	2	1613.4	1866.2	0	20	20
16997622	104849234	"Kayla"	"Brooklyn"	67	9.01	90.06	9.94	232	"Private room"	2	1974.5	2935.4	25	29	54
13037692	66326553	"Pierre"	"Manhattan"	101	9.26	92.63	7.37	331	"Entire home/apt"	2	3499.1	3601.4	277	266	543
12228859	5138621	"Clare"	"Manhattan"	34	9.39	93.92	6.08	269	"Entire home/apt"	2	2723	4220.5	0	13	13
9433088	34236533	"Stan"	"Brooklyn"	109	8.94	89.43	10.57	321	"Entire home/apt"	5	4117.3	5166.8	170	165	335
11153954	57995737	"Remi O."	"Manhattan"	57	9.1	91.03	8.97	217	"Entire home/apt"	5	1624.7	3676.3	0	26	26
15774210	14370	"Misha"	"Brooklyn"	66	9.6	95.97	4.03	260	"Entire home/apt"	6	2901.1	3642.7	63	64	127
146726	709334	"Julie"	"Manhattan"	91	8.2	82.05	17.95	287	"Entire home/apt"	2	2336.3	4185.3	211	205	416
3697432	18836774	"Jime"	"Manhattan"	105	9.51	95.08	4.92	212	"Private room"	1	1615.2	2934.9	348	328	676
7900437	32828988	"Annie"	"Manhattan"	76	6.85	68.55	31.45	243	"Entire home/apt"	15	3180.1	4895.1	0	22	22
13760482	18819308	"Walker"	"Manhattan"	102	9.47	94.73	5.27	242	"Private room"	1	1816.8	4692.9	2	10	12
9302708	31044879	"Ara"	"Queens"	51	9.18	91.81	8.19	214	"Private room"	3	1827.5	2851.6	349	329	678
1475661	7897301	"Rickey"	"Queens"	51	8.96	89.58	10.42	268	"Entire home/apt"	2	2366.6	4565.3	90	89	179
18272189	14325632	"Sil"	"Brooklyn"	86	9.58	95.77	4.23	289	"Private room"	2	2406.6	3677	336	320	656
3868052	5771736	"John"	"Brooklyn"	90	9.66	96.62	3.38	317	"Entire home/apt"	3	2743.3	4924.2	104	103	207
7858673	31304940	"John"	"Brooklyn"	108	9.76	97.61	2.39	191	"Private room"	2	1709.6	2106.4	111	110	221
12262453	33375984	"Meklit"	"Manhattan"	71	8.62	86.17	13.83	212	"Private room"	2	1582.1	3096.7	0	23	23
1328080	7207602	"Mike"	"Manhattan"	129	9.37	93.72	6.28	221	"Shared room"	1	1375.3	4036.3	93	92	185
4621923	7947211	"Meredith"	"Brooklyn"	98	8.72	87.23	12.77	274	"Entire home/apt"	1	3231.4	4374	124	122	246
10041376	51542781	"Jessica"	"Manhattan"	48	9.28	92.8	7.2	250	"Entire home/apt"	3	2356.6	4720.9	0	16	16
2586484	6970030	"Wendy"	"Manhattan"	97	8.47	84.74	15.26	227	"Private room"	3	1666.8	3253	127	124	251
2925007	14930910	"Nancy"	"Bronx"	48	8.02	80.16	19.84	259	"Entire home/apt"	2	2653.2	3107.3	358	337	695
16570978	107053757	"Neena"	"Queens"	44	9.8	97.97	2.03	281	"Entire home/apt"	1	2420.9	3604.2	77	78	155
4755815	24541528	"Wendell"	"Brooklyn"	103	7.84	78.4	21.6	218	"Entire home/apt"	2	2556.4	3622.4	350	330	680
12917057	26476746	"Zach"	"Manhattan"	73	9.17	91.68	8.32	256	"Entire home/apt"	4	3259.3	5449.8	0	20	20
8681709	1644914	"Obi"	"Manhattan"	61	9.52	95.18	4.82	236	"Shared room"	1	1433.6	4363.8	0	12	12
9342332	66280	"Bari"	"Brooklyn"	92	8.92	89.18	10.82	260	"Entire home/apt"	1	2203.6	4846.7	154	150	304
11928713	3274929	"Agustin"	"Brooklyn"	81	9.6	96	4	126	"Shared room"	1	1103.7	2070.9	46	49	95
8905011	6534068	"Omer"	"Queens"	53	9.79	97.9	2.1	235	"Entire home/apt"	1	2794.5	3789.1	339	321	660
8385064	26080	"Dmitriy"	"Manhattan"	50	9.47	94.7	5.3	231	"Entire home/apt"	5	3726.1	2654.5	0	10	10
3984821	1110208	"Kat"	"Brooklyn"	106	8.95	89.47	10.53	275	"Entire home/apt"	3	2338.7	4354.9	0	9	9
9532435	49377339	"George"	"Brooklyn"	113	9.52	95.2	4.8	286	"Entire home/apt"	4	3045.7	5329.4	97	96	193
13276614	74506025	"Will"	"Manhattan"	91	8.76	87.64	12.36	214	"Private room"	1	1551.8	4459.9	53	55	108
16703220	104302320	"Andrew"	"Queens"	22	9.76	97.59	2.41	293	"Entire home/apt"	3	3281.4	5068	233	225	458
4446024	10511660	"Nicole"	"Manhattan"	70	9.42	94.22	5.78	319	"Private room"	1	2504	4319.3	365	332	697
705783	105884	"Jordan"	"Brooklyn"	109	8.74	87.43	12.57	299	"Entire home/apt"	2	3447	4255.5	364	337	701
7881928	12194008	"Sungjun"	"Manhattan"	64	9.22	92.19	7.81	266	"Entire home/apt"	5	2499	4260.3	0	19	19
9282691	24825981	"Jenni"	"Manhattan"	27	9.46	94.6	5.4	209	"Private room"	7	1610.6	3606.5	0	13	13
13682689	5568525	"Alexander"	"Manhattan"	75	9.45	94.47	5.53	249	"Private room"	2	1822	4754.1	0	13	13
7637472	24170584	"Lauren"	"Manhattan"	70	8.49	84.91	15.09	237	"Private room"	2	1742.5	4343.6	0	35	35
13125371	72948753	"Jacob"	"Manhattan"	79	8.56	85.62	14.38	303	"Entire home/apt"	1	2405.1	5097.3	182	176	358
14170000	85764058	"Jacqueline"	"Manhattan"	52	9.4	94.02	5.98	222	"Private room"	12	1642.7	3021.3	337	320	657
15833574	102526590	"Edward"	"Staten Island"	58	9.51	95.11	4.89	201	"Entire home/apt"	2	2306.4	2239.2	184	178	362
1492856	6885157	"Randy"	"Brooklyn"	114	9.07	90.71	9.29	182	"Private room"	1	1639.1	1921.4	330	315	645
13004967	4852748	"Michelle"	"Manhattan"	36	6.85	68.55	31.45	374	"Entire home/apt"	4	3063.9	4833.2	365	335	700
13492353	69706365	"Bernardo"	"Manhattan"	62	9.33	93.35	6.65	196	"Private room"	3	1473.5	1518.9	0	29	29
6610629	23152983	"Nicholas"	"Manhattan"	41	9.21	92.07	7.93	273	"Entire home/apt"	2	4545.6	5056.1	362	338	700
8248943	13970978	"Will"	"Brooklyn"	88	9.61	96.13	3.87	276	"Private room"	1	2211.9	3563.9	62	63	125
2870840	1668930	"Julio"	"Manhattan"	105	8.81	88.12	11.88	212	"Private room"	2	1611.1	3678.9	338	320	658
9137140	13110667	"Mario"	"Brooklyn"	72	8.04	80.39	19.61	237	"Private room"	1	1992.3	3869.5	4	12	16
9683617	44965197	"Ming"	"Brooklyn"	84	8.93	89.3	10.7	167	"Private room"	2	1498.6	2513.9	206	200	406
18375380	76398506	"Arliss"	"Brooklyn"	50	8.26	82.63	17.37	165	"Private room"	1	1490	2528.3	53	55	108
16308357	102412329	"Yana"	"Manhattan"	84	8.41	84.14	15.86	371	"Entire home/apt"	3	3443.2	6500.9	160	156	316
5885101	21364540	"Francisca"	"Brooklyn"	82	6.62	66.23	33.77	190	"Private room"	6	1621.7	2079.5	240	232	472
3835681	3339701	"Angelo"	"Queens"	82	9.22	92.2	7.8	174	"Private room"	1	1669.3	1896.9	321	307	628
8595149	45231777	"Lena"	"Manhattan"	104	9.44	94.42	5.58	274	"Entire home/apt"	3	2332.9	4893.7	88	88	176
1142034	1474508	"Samuel"	"Manhattan"	107	9.37	93.67	6.33	387	"Entire home/apt"	2	5446.5	4624.6	211	205	416
11414971	6705983	"Laurie"	"Queens"	49	9.8	98	2	240	"Entire home/apt"	2	2473.7	3191.2	0	15	15
17641436	28961530	"Nicolo"	"Manhattan"	43	9.3	93	7	295	"Entire home/apt"	4	4485.8	5446.6	228	220	448
873465	3588693	"Maria"	"Brooklyn"	94	7.49	74.87	25.13	251	"Entire home/apt"	2	3388.2	3348	122	120	242
8382660	44170892	"Harumi & Keiko"	"Brooklyn"	51	9.73	97.29	2.71	225	"Private room"	1	1869.1	2725.4	305	292	597
5656639	5790236	"Clay"	"Manhattan"	87	9.43	94.33	5.67	332	"Entire home/apt"	3	3839.8	5139.3	245	236	481
14120188	67130986	"Molly"	"Queens"	40	9.8	97.99	2.01	247	"Private room"	1	2105.6	3650.2	364	339	703
16027521	6973426	"Sylvain"	"Brooklyn"	83	9.54	95.42	4.58	255	"Entire home/apt"	2	2111.9	3198.6	32	36	68
4158078	19139700	"Tanya"	"Queens"	47	8.4	83.97	16.03	180	"Private room"	2	1684.6	2002.1	302	289	591
15870728	1674943	"Michael And Jade"	"Staten Island"	70	7.65	76.47	23.53	118	"Private room"	1	1198	1744.8	68	69	137
8830825	40828217	"Anita"	"Brooklyn"	108	8.22	82.17	17.83	200	"Private room"	1	1729.9	2762.7	75	76	151
10135104	14439022	"Cristina"	"Manhattan"	99	9.26	92.58	7.42	214	"Private room"	3	1563.7	3204	244	236	480
15055244	1732527	"Ellen & Sam"	"Brooklyn"	97	9.53	95.29	4.71	223	"Private room"	1	1886	2842.9	1	9	10
1596603	2390919	"Thor"	"Queens"	63	8.96	89.6	10.4	325	"Entire home/apt"	365	3945.9	3931.5	321	307	628
8734314	45827013	"Chiara"	"Manhattan"	47	8.43	84.32	15.68	245	"Entire home/apt"	7	3284.7	4275.2	0	16	16
9165191	16947579	"Hayet"	"Brooklyn"	61	9	89.98	10.02	156	"Private room"	3	1449	2099.8	214	207	421
17422489	117691614	"Lisa"	"Manhattan"	67	9.48	94.81	5.19	253	"Entire home/apt"	5	3491.4	3977.5	243	235	478
170847	814964	"Resy & Jay"	"Brooklyn"	106	8.97	89.73	10.27	228	"Private room"	2	1887.4	3954.1	364	337	701
16227469	65974774	"Geo"	"Manhattan"	61	9.29	92.92	7.08	277	"Private room"	1	2085.7	4611.2	360	338	698
11320246	47625541	"Jeff"	"Manhattan"	78	9.46	94.63	5.37	199	"Private room"	2	1509.4	2366.2	0	13	13
13186741	11345677	"Michelle"	"Manhattan"	76	9.39	93.91	6.09	225	"Private room"	3	1656.9	4237.1	82	82	164
3538463	17813714	"Michael And Tammy"	"Brooklyn"	121	8.87	88.69	11.31	254	"Entire home/apt"	3	2162.4	4721.3	243	235	478
13168419	375051	"Phyllis"	"Brooklyn"	101	8.89	88.95	11.05	276	"Entire home/apt"	3	2469	4364	13	19	32
15758640	5435740	"Kim & Rupert"	"Brooklyn"	97	9.61	96.11	3.89	238	"Entire home/apt"	2	2400.4	3785.3	272	262	534
14109586	4255553	"Anya"	"Manhattan"	68	9.34	93.39	6.61	292	"Entire home/apt"	2	3435.1	4953.9	0	14	14
7561314	39636434	"Peter"	"Brooklyn"	90	9.59	95.88	4.12	169	"Private room"	7	1511.6	2544.7	6	13	19
7264496	38032297	"Melissa"	"Manhattan"	76	8.11	81.09	18.91	269	"Entire home/apt"	4	2157.6	4030.8	0	34	34
6185426	5689587	"Delphine"	"Brooklyn"	99	9.79	97.92	2.08	248	"Private room"	1	2045	4141.8	45	48	93
3762842	19272788	"Pierre"	"Manhattan"	73	9.25	92.47	7.53	244	"Entire home/apt"	21	1902	3791.8	0	17	17
6467956	32167398	"Sole"	"Queens"	85	9.81	98.08	1.92	179	"Private room"	1	1668.2	2923.6	254	245	499
3945680	5928421	"Solmaz"	"Brooklyn"	83	8.93	89.3	10.7	275	"Entire home/apt"	3	2945.8	4706.5	155	151	306
6733842	35267475	"Roberto"	"Brooklyn"	107	9.17	91.7	8.3	216	"Private room"	2	1840.5	3300.1	96	95	191
10171782	37256833	"Jazzy"	"Manhattan"	85	7.58	75.84	24.16	164	"Private room"	2	1348.8	2512.4	171	166	337
6862191	17782625	"David"	"Brooklyn"	40	9.55	95.54	4.46	318	"Entire home/apt"	2	3404.8	3546.9	0	25	25
11362069	9450360	"Rick"	"Queens"	16	9.8	98.05	1.95	305	"Entire home/apt"	2	3735.4	5078.8	341	322	663
15370829	92326901	"Maryam (Sindy)"	"Queens"	70	9.22	92.21	7.79	186	"Private room"	1	1648.1	2620.1	9	16	25
11928084	11419373	"Yina"	"Bronx"	48	9.87	98.72	1.28	177	"Private room"	2	1572.9	2999.6	179	174	353
8444555	44213272	"Gema"	"Queens"	70	9.23	92.28	7.72	167	"Private room"	1	1565.2	2958	346	327	673
6573831	10641598	"Townhouse Inn"	"Manhattan"	33	9.19	91.89	8.11	307	"Entire home/apt"	1	4611.5	4330.8	124	122	246
12955534	69110555	"Shanice"	"Manhattan"	72	8.57	85.72	14.28	184	"Private room"	3	1413.4	2671.5	6	13	19
14859925	9897580	"David"	"Brooklyn"	79	7.18	71.81	28.19	167	"Private room"	2	1576.1	2535.3	308	295	603
7761394	40812084	"Chris"	"Brooklyn"	76	8.96	89.55	10.45	162	"Private room"	4	1512.8	851.4	0	27	27
16298719	106634224	"Andrei"	"Brooklyn"	79	8.36	83.63	16.37	183	"Private room"	14	1643.9	3292.6	0	10	10
9451860	48977916	"Rodney"	"Manhattan"	103	9.49	94.93	5.07	226	"Entire home/apt"	1	2102.8	3539.2	231	223	454
5858413	26812573	"Catherine"	"Manhattan"	92	8.56	85.64	14.36	249	"Private room"	1	1817.7	3391.8	359	337	696
4983691	4162067	"Citlali"	"Brooklyn"	67	6.88	68.81	31.19	235	"Private room"	4	1966.9	4447	0	20	20
13042752	62843071	"Kevin"	"Queens"	81	9.23	92.3	7.7	160	"Private room"	1	1564.1	1323.5	259	249	508
8013731	15222533	""	"Manhattan"	89	8.85	88.47	11.53	229	"Private room"	3	1752.6	3666.1	0	12	12
14106535	17379053	"Ariana & Baruch"	"Manhattan"	63	7.4	74.04	25.96	245	"Entire home/apt"	2	1939.2	3711.8	72	73	145
13082298	72571755	"Guillaume"	"Manhattan"	51	9.41	94.11	5.89	242	"Private room"	2	1856	4139.2	0	15	15
9344858	17433287	"Efrat"	"Brooklyn"	49	9.55	95.52	4.48	253	"Private room"	3	2116.2	4331.6	68	69	137
8118692	37670256	"Elaine"	"Manhattan"	69	9.12	91.24	8.76	285	"Entire home/apt"	1	2429.5	4951.5	0	22	22
7435200	17996924	"Amelia"	"Queens"	50	7.27	72.69	27.31	214	"Private room"	1	1843	2559.1	337	320	657
15092133	49111730	"Emanuel"	"Manhattan"	96	9.47	94.72	5.28	222	"Private room"	1	1646.2	4210.2	217	210	427
6836391	5087088	"Barry"	"Manhattan"	64	9.23	92.3	7.7	329	"Entire home/apt"	2	3899.2	5704.4	361	338	699
13894339	5143901	"Erin"	"Brooklyn"	55	7.96	79.59	20.41	297	"Entire home/apt"	1	2520.4	4068	14	20	34
1359513	1723557	"Olga&GianLuca"	"Manhattan"	100	9.48	94.81	5.19	249	"Private room"	2	1901.2	3003.7	328	313	641
6087959	28023382	"Edwin"	"Brooklyn"	123	9.62	96.23	3.77	238	"Entire home/apt"	1	2381.3	2823.7	335	319	654
262343	1376385	"Lauren"	"Manhattan"	110	8.4	84.01	15.99	277	"Entire home/apt"	365	2542.9	4912.4	0	19	19
11532023	60821050	"Ashley"	"Brooklyn"	34	9.61	96.07	3.93	212	"Private room"	1	1802.1	3228	0	24	24
13190078	58503744	"Rachel"	"Brooklyn"	77	9.77	97.67	2.33	192	"Private room"	2	1739.7	2872.2	13	19	32
2554749	9586465	"Lang"	"Manhattan"	124	9.17	91.67	8.33	238	"Entire home/apt"	1	2417.6	3427.8	323	309	632
872314	4601412	"Miao"	"Brooklyn"	86	8.89	88.88	11.12	184	"Private room"	3	1614.4	3550.4	158	154	312
8238926	43445916	"Amy"	"Manhattan"	114	8.71	87.15	12.85	220	"Private room"	1	1609.5	4141.6	209	203	412
10366570	53355528	"Chris"	"Manhattan"	93	8.35	83.45	16.55	259	"Entire home/apt"	2	2628.8	4661.7	338	321	659
18073785	44885098	"Anna"	"Manhattan"	63	9.04	90.42	9.58	355	"Entire home/apt"	4	3297.9	3721.5	317	303	620
6049152	19068554	"Jennifer"	"Manhattan"	76	9.42	94.2	5.8	289	"Entire home/apt"	5	3199.6	4190.7	0	12	12
699472	3587751	"(WeRe) David And Janet"	"Brooklyn"	86	8.87	88.74	11.26	289	"Entire home/apt"	1	2691.7	4908.4	326	311	637
13004002	24535712	"Jessica"	"Manhattan"	91	8.88	88.82	11.18	167	"Private room"	1	1316.1	2431.8	345	326	671
15900733	3087411	"Yaniv"	"Queens"	35	8.99	89.91	10.09	109	"Shared room"	2	1036.6	2801.6	365	328	693
72190	373085	"Hudson"	"Manhattan"	101	9.21	92.13	7.87	278	"Entire home/apt"	2	2447.5	3439.5	0	19	19
744932	137196	"Fabien"	"Manhattan"	55	9.49	94.93	5.07	336	"Entire home/apt"	3	5351.5	4592.4	116	114	230
14253050	20852937	"Ceri"	"Manhattan"	92	9.38	93.83	6.17	274	"Entire home/apt"	1	2407.7	4277.1	28	32	60
11421345	34747689	"Carol & Adam"	"Manhattan"	79	9.12	91.21	8.79	376	"Entire home/apt"	365	3932.9	5285.5	124	122	246
11989606	61159661	"Autumn"	"Manhattan"	95	7.36	73.56	26.44	253	"Entire home/apt"	2	3109.3	4129.9	96	95	191
13446124	18419593	"Anna"	"Manhattan"	76	9.33	93.34	6.66	217	"Private room"	1	1644.3	3476.1	88	88	176
11223995	9706636	"Alex"	"Manhattan"	82	8.42	84.2	15.8	254	"Entire home/apt"	1	2294.4	4525.8	215	208	423
9926917	51027744	"Hamid"	"Brooklyn"	72	9.75	97.45	2.55	237	"Private room"	1	1917	3103.9	365	322	687
10223695	96052	"Brady"	"Brooklyn"	102	8.94	89.4	10.6	259	"Entire home/apt"	2	2538.2	4218.8	341	322	663
3576160	18008945	"Francesco"	"Manhattan"	94	7	70	30	233	"Entire home/apt"	1	2893.9	4041.6	14	20	34
3671653	18636413	"Toyin"	"Manhattan"	116	8.63	86.32	13.68	238	"Private room"	2	1734.7	4145.4	274	264	538
3031514	12505495	"Libby"	"Manhattan"	99	7.6	76.05	23.95	222	"Private room"	5	1672	4411.9	340	322	662
9283104	26885466	"Sergey"	"Brooklyn"	111	8.94	89.36	10.64	187	"Private room"	2	1660.1	3391.8	175	170	345
7962707	42008401	"Adam"	"Queens"	51	8.97	89.75	10.25	268	"Entire home/apt"	1	3384.9	4650	0	11	11
4163181	7658248	"Rick"	"Manhattan"	134	8.88	88.78	11.22	219	"Private room"	2	1665.8	4090	89	89	178
849603	4435623	"Ayana"	"Brooklyn"	102	8.93	89.34	10.66	217	"Entire home/apt"	14	2929.4	3811.1	299	287	586
2085807	1987524	"Raquel"	"Brooklyn"	91	8.64	86.43	13.57	242	"Entire home/apt"	4	2176.6	3626.4	17	22	39
16256996	106303695	"Anthony"	"Manhattan"	47	9.32	93.21	6.79	306	"Entire home/apt"	1	2448.8	3817.3	0	14	14
6991910	36656552	"Kandee"	"Manhattan"	72	7.13	71.32	28.68	261	"Private room"	2	1922.5	4154.4	196	190	386
3522244	922478	"Brad"	"Brooklyn"	94	9.03	90.29	9.71	200	"Private room"	3	1712.5	3450.2	9	16	25
7387521	38700102	""	"Brooklyn"	77	9.61	96.13	3.87	170	"Private room"	1	1527.1	2365.8	365	334	699
6130778	2653479	"Brian"	"Manhattan"	115	7.51	75.08	24.92	210	"Private room"	3	1595.1	3587.4	325	310	635
2417993	1577748	"Alejandra"	"Manhattan"	79	9.17	91.67	8.33	294	"Entire home/apt"	3	4611.4	5943.8	3	11	14
1918047	9944431	"Foong"	"Manhattan"	55	9.13	91.33	8.67	302	"Entire home/apt"	1	3344.8	4650.4	0	22	22
10118660	51913826	"The Bowery House"	"Manhattan"	82	8.52	85.18	14.82	278	"Private room"	1	2108.7	4366.7	121	119	240
16947399	101872438	"Sung"	"Brooklyn"	70	9.62	96.21	3.79	179	"Private room"	2	1586.5	2574	76	77	153
6545163	6430044	"Madison"	"Manhattan"	125	8.51	85.13	14.87	181	"Private room"	1	1406.7	1779.4	241	233	474
5789606	30037999	"Loyda"	"Manhattan"	124	8.52	85.18	14.82	207	"Private room"	2	1512	3734.6	166	161	327
7389481	11065009	"Paul-Michael"	"Brooklyn"	103	9.63	96.26	3.74	181	"Private room"	1	1613.5	3734.3	0	19	19
7867539	1315277	"Victoria"	"Brooklyn"	81	9.59	95.87	4.13	279	"Entire home/apt"	2	3693.2	3575.4	0	21	21
17376723	15034908	"GiGi"	"Manhattan"	85	9.49	94.9	5.1	313	"Entire home/apt"	2	2770.4	6003.1	100	99	199
545597	491899	"Nic"	"Brooklyn"	70	9.59	95.88	4.12	278	"Entire home/apt"	12	3558.7	4682.6	71	72	143
6225501	150832	"Katie"	"Brooklyn"	116	9.64	96.4	3.6	259	"Entire home/apt"	2	2399.9	3922.6	8	15	23
3619399	17619450	"Sean"	"Brooklyn"	85	9.15	91.47	8.53	206	"Private room"	1	1733.9	3347.8	0	10	10
1093977	6010467	"Mary Anne"	"Manhattan"	95	8.42	84.22	15.78	226	"Entire home/apt"	5	1885.4	3304.8	7	14	21
2410200	11982812	"Georgia"	"Brooklyn"	120	9.67	96.66	3.34	228	"Private room"	1	1866.8	3980.7	273	263	536
16443043	81237225	"Carolina"	"Manhattan"	54	7.19	71.87	28.13	280	"Entire home/apt"	2	3040.7	4243.6	347	328	675
11095719	38068387	"Xolie"	"Brooklyn"	102	8.89	88.94	11.06	271	"Entire home/apt"	2	2593.4	3129.7	297	285	582
9231791	47989547	"Hannah"	"Brooklyn"	86	8.97	89.74	10.26	188	"Private room"	1	1654.8	2866.9	0	21	21
3043548	5871260	"Inna"	"Queens"	50	9.77	97.74	2.26	242	"Entire home/apt"	3	2721	3803.6	279	268	547
15463202	24988214	"Zhikai"	"Manhattan"	63	9.22	92.16	7.84	300	"Entire home/apt"	7	4494	3721.1	0	19	19
5699348	8686625	"Marie"	"Manhattan"	115	8.45	84.46	15.54	281	"Entire home/apt"	1	2537.6	4631.4	231	223	454
2560624	13109403	"Av"	"Manhattan"	95	6.12	61.17	38.83	234	"Entire home/apt"	5	2813.6	3873.9	0	33	33
4726747	18573657	"Limor"	"Brooklyn"	114	8.67	86.71	13.29	282	"Entire home/apt"	2	2914.1	4464.6	253	244	497
9457285	8604689	"Emel"	"Manhattan"	108	9.41	94.08	5.92	307	"Entire home/apt"	2	3822.4	5374.7	237	229	466
6476242	33833944	"Per"	"Manhattan"	91	8.08	80.81	19.19	411	"Entire home/apt"	6	4296.5	5644.9	0	38	38
4775278	6948005	"Matt"	"Brooklyn"	75	6.86	68.59	31.41	214	"Private room"	1	1835.1	2709.7	0	24	24
17608454	5122314	"Marissa"	"Brooklyn"	75	9.75	97.45	2.55	264	"Entire home/apt"	7	2589.6	4472.1	8	15	23
11191242	35320932	"Samantha"	"Manhattan"	94	9.14	91.42	8.58	259	"Entire home/apt"	1	2062.5	3611.6	0	21	21
360400	1386983	"Candice"	"Manhattan"	134	9.47	94.74	5.26	265	"Private room"	3	1998.9	4021	309	295	604
14498160	19003554	"Oscar"	"Bronx"	16	9.92	99.17	0.83	183	"Private room"	6	1652.2	3269.1	365	330	695
6105140	946182	"Zachary"	"Brooklyn"	77	9.6	95.99	4.01	217	"Private room"	5	1805.3	3662.4	90	90	180
12855566	51250783	"Tamir"	"Manhattan"	37	9.31	93.13	6.87	258	"Entire home/apt"	2	2556.4	3408.3	336	319	655
18162256	31449019	"Vasily"	"Brooklyn"	89	9.14	91.38	8.62	203	"Private room"	1	1732.6	3676.4	169	164	333
11083755	4683188	"Emily"	"Manhattan"	76	9.13	91.3	8.7	287	"Entire home/apt"	2	2625.1	4458.9	0	22	22
12053021	64550354	"Sam"	"Manhattan"	101	9.04	90.42	9.58	368	"Entire home/apt"	2	3171.9	6381.2	146	143	289
11542467	52203920	"Jennifer"	"Manhattan"	109	8.49	84.92	15.08	229	"Entire home/apt"	1	2446.4	2775.3	279	268	547
11431871	60059749	"Amanda"	"Brooklyn"	98	8.94	89.4	10.6	183	"Private room"	1	1637.3	2341.9	102	101	203
4383734	18674671	"Lindsay"	"Brooklyn"	90	8.96	89.56	10.44	190	"Private room"	2	1693.3	1682.1	0	26	26
12587698	26225727	"Xiomara"	"Brooklyn"	98	9.59	95.9	4.1	198	"Private room"	3	1673.6	3158.2	49	51	100
13952861	5019082	"Gleb"	"Queens"	64	9.09	90.86	9.14	121	"Shared room"	1	1080.6	2164.6	15	20	35
134545	141272	"April"	"Brooklyn"	102	8.68	86.79	13.21	229	"Entire home/apt"	2	2107.2	3129.2	34	37	71
18181381	13974537	"Ahmed"	"Brooklyn"	59	9.67	96.73	3.27	163	"Private room"	1	1519.7	1934.4	236	228	464
7222833	6403403	"Tony"	"Brooklyn"	94	9.53	95.34	4.66	340	"Entire home/apt"	2	3303	5416.4	12	18	30
4378951	510577	"Benjamin"	"Brooklyn"	133	8.87	88.67	11.33	253	"Entire home/apt"	2	2121.8	4004.3	99	98	197
9412636	24244132	"Yuhao"	"Manhattan"	25	5.65	56.49	43.51	191	"Private room"	2	1443.3	2551.3	0	16	16
1969383	10170161	"Feven"	"Manhattan"	38	9.07	90.7	9.3	252	"Entire home/apt"	2	2422.2	3895.4	0	29	29
10765309	8851665	"Ohad"	"Manhattan"	62	9.14	91.41	8.59	304	"Entire home/apt"	3	4005.2	5009.2	0	22	22
17014648	22199940	"Justin"	"Brooklyn"	62	9.58	95.85	4.15	271	"Entire home/apt"	3	4241.1	4398	21	26	47
